Date-Time,SO2
2013-03-01,78.41935483870968
2013-04-01,50.05224
2013-05-01,58.45161290322581
2013-06-01,32.99037333333333
2013-07-01,16.340670967741936
2013-08-01,15.170425806451613
2013-09-01,29.4
2013-10-01,42.24872258064516
2013-11-01,53.46666666666667
2013-12-01,86.61290322580645
2014-01-01,109.38709677419355
2014-02-01,94.89285714285714
2014-03-01,77.19354838709677
2014-04-01,37.266666666666666
2014-05-01,33.935483870967744
2014-06-01,19.3
2014-07-01,12.161290322580646
2014-08-01,9.741935483870968
2014-09-01,14.233333333333333
2014-10-01,17.516129032258064
2014-11-01,33.36666666666667
2014-12-01,63.03225806451613
2015-01-01,77.41935483870968
2015-02-01,56.785714285714285
2015-03-01,50.096774193548384
2015-04-01,20.966666666666665
2015-05-01,18.35483870967742
2015-06-01,13.733333333333333
2015-07-01,10.709677419354838
2015-08-01,7.096774193548387
2015-09-01,12.1
2015-10-01,14.709677419354838
2015-11-01,26.7
2015-12-01,46.03225806451613
2016-01-01,45.32258064516129
2016-02-01,45.310344827586206
