Date-Time,NO2
2013-03-01,105.53007613345117
2013-04-01,77.33333333333333
2013-05-01,93.35483870967742
2013-06-01,93.58765333333334
2013-07-01,86.46096000441892
2013-08-01,95.1903741935484
2013-09-01,100.95378533789955
2013-10-01,128.1012935483871
2013-11-01,104.80197067579908
2013-12-01,110.74193548387096
2014-01-01,119.84061678303136
2014-02-01,106.05673858610568
2014-03-01,112.6774193548387
2014-04-01,99.53333333333333
2014-05-01,101.30740516570923
2014-06-01,88.13333333333334
2014-07-01,71.83870967741936
2014-08-01,93.0493406495802
2014-09-01,99.2
2014-10-01,117.13093936367653
2014-11-01,121.53666666666666
2014-12-01,111.17837290764471
2015-01-01,123.45161290322581
2015-02-01,99.85714285714286
2015-03-01,101.35483870967742
2015-04-01,90.48431867123287
2015-05-01,80.62998581087052
2015-06-01,72.95098533789954
2015-07-01,68.17837290764471
2015-08-01,65.19354838709677
2015-09-01,78.86666666666666
2015-10-01,94.83870967741936
2015-11-01,85.78628934703197
2015-12-01,112.0
2016-01-01,88.0
2016-02-01,65.08722621162022
