Date-Time,SO2
2013-03-01,9.25
2013-03-02,32.916666666666664
2013-03-03,63.708333333333336
2013-03-04,14.666666666666666
2013-03-05,89.20833333333333
2013-03-06,111.54166666666667
2013-03-07,102.95833333333333
2013-03-08,69.3975
2013-03-09,39.625
2013-03-10,20.583333333333332
2013-03-11,86.33333333333333
2013-03-12,38.541666666666664
2013-03-13,13.708333333333334
2013-03-14,61.791666666666664
2013-03-15,79.95833333333333
2013-03-16,74.45833333333333
2013-03-17,82.33333333333333
2013-03-18,15.916666666666666
2013-03-19,11.75
2013-03-20,12.875
2013-03-21,31.583333333333332
2013-03-22,25.125
2013-03-23,30.041666666666668
2013-03-24,9.333333333333334
2013-03-25,48.75
2013-03-26,67.375
2013-03-27,16.208333333333332
2013-03-28,8.791666666666666
2013-03-29,46.791666666666664
2013-03-30,57.583333333333336
2013-03-31,26.125
2013-04-01,36.666666666666664
2013-04-02,41.416666666666664
2013-04-03,45.291666666666664
2013-04-04,62.166666666666664
2013-04-05,13.708333333333334
2013-04-06,6.25
2013-04-07,39.708333333333336
2013-04-08,5.083333333333333
2013-04-09,3.5416666666666665
2013-04-10,4.5
2013-04-11,6.9344
2013-04-12,23.833333333333332
2013-04-13,24.25
2013-04-14,11.208333333333334
2013-04-15,48.041666666666664
2013-04-16,31.875
2013-04-17,16.583333333333332
2013-04-18,4.0059
2013-04-19,17.291666666666668
2013-04-20,9.041666666666666
2013-04-21,32.10613333333333
2013-04-22,46.166666666666664
2013-04-23,24.5
2013-04-24,7.25
2013-04-25,4.208333333333333
2013-04-26,28.25
2013-04-27,42.625
2013-04-28,53.75
2013-04-29,3.2916666666666665
2013-04-30,3.8333333333333335
2013-05-01,15.25
2013-05-02,43.125
2013-05-03,22.666666666666668
2013-05-04,25.708333333333332
2013-05-05,54.708333333333336
2013-05-06,37.958333333333336
2013-05-07,52.25
2013-05-08,57.208333333333336
2013-05-09,11.291666666666666
2013-05-10,6.916666666666667
2013-05-11,12.333333333333334
2013-05-12,11.583333333333334
2013-05-13,64.25
2013-05-14,9.125
2013-05-15,52.416666666666664
2013-05-16,28.75
2013-05-17,35.833333333333336
2013-05-18,29.208333333333332
2013-05-19,10.833333333333334
2013-05-20,16.458333333333332
2013-05-21,46.833333333333336
2013-05-22,38.708333333333336
2013-05-23,39.833333333333336
2013-05-24,24.166666666666668
2013-05-25,25.333333333333332
2013-05-26,30.375
2013-05-27,8.458333333333334
2013-05-28,5.583333333333333
2013-05-29,5.75
2013-05-30,19.25
2013-05-31,35.375
2013-06-01,14.0
2013-06-02,33.958333333333336
2013-06-03,20.958333333333332
2013-06-04,30.666666666666668
2013-06-05,4.291666666666667
2013-06-06,8.083333333333334
2013-06-07,11.958333333333334
2013-06-08,13.666666666666666
2013-06-09,3.5535333333333337
2013-06-10,3.9583333333333335
2013-06-11,6.083333333333333
2013-06-12,16.791666666666668
2013-06-13,37.041666666666664
2013-06-14,34.291666666666664
2013-06-15,46.125
2013-06-16,33.375
2013-06-17,7.583333333333333
2013-06-18,9.820966666666667
2013-06-19,13.083333333333334
2013-06-20,32.958333333333336
2013-06-21,15.875
