Date-Time,PM10
2013-03-01,10.833333333333334
2013-03-02,37.708333333333336
2013-03-03,135.5
2013-03-04,35.083333333333336
2013-03-05,173.08333333333334
2013-03-06,213.75
2013-03-07,294.5833333333333
2013-03-08,239.41666666666666
2013-03-09,218.125
2013-03-10,50.375
2013-03-11,134.04166666666666
2013-03-12,120.125
2013-03-13,19.708333333333332
2013-03-14,96.08333333333333
2013-03-15,225.125
2013-03-16,217.20833333333334
2013-03-17,280.5
2013-03-18,86.16666666666667
2013-03-19,32.916666666666664
2013-03-20,39.125
2013-03-21,136.625
2013-03-22,117.95833333333333
2013-03-23,86.70833333333333
2013-03-24,31.5
2013-03-25,125.66666666666667
2013-03-26,203.04166666666666
2013-03-27,118.20833333333333
2013-03-28,48.041666666666664
2013-03-29,129.83333333333334
2013-03-30,99.16666666666667
2013-03-31,183.04166666666666
2013-04-01,110.58333333333333
2013-04-02,127.0
2013-04-03,182.41666666666666
2013-04-04,101.83333333333333
2013-04-05,46.041666666666664
2013-04-06,19.75
2013-04-07,103.5
2013-04-08,111.08333333333333
2013-04-09,25.833333333333332
2013-04-10,26.791666666666668
2013-04-11,39.333333333333336
2013-04-12,115.20833333333333
2013-04-13,128.0
2013-04-14,95.66666666666667
2013-04-15,145.83333333333334
2013-04-16,136.33333333333334
2013-04-17,66.95833333333333
2013-04-18,41.208333333333336
2013-04-19,71.625
2013-04-20,72.79166666666667
2013-04-21,132.625
2013-04-22,155.66666666666666
2013-04-23,182.0
2013-04-24,89.25
2013-04-25,34.25
2013-04-26,148.875
2013-04-27,135.375
2013-04-28,124.83333333333333
2013-04-29,72.08333333333333
2013-04-30,66.04166666666667
2013-05-01,97.0
2013-05-02,140.20833333333334
2013-05-03,82.875
2013-05-04,115.58333333333333
2013-05-05,256.9166666666667
2013-05-06,282.875
2013-05-07,227.41666666666666
2013-05-08,169.16666666666666
2013-05-09,60.041666666666664
2013-05-10,93.16666666666667
2013-05-11,130.5
2013-05-12,86.41666666666667
2013-05-13,167.83333333333334
2013-05-14,108.375
2013-05-15,144.125
2013-05-16,104.91666666666667
2013-05-17,136.70833333333334
2013-05-18,128.33333333333334
2013-05-19,140.45833333333334
2013-05-20,118.45833333333333
2013-05-21,199.20833333333334
2013-05-22,108.58333333333333
2013-05-23,127.45833333333333
2013-05-24,165.04166666666666
2013-05-25,95.45833333333333
2013-05-26,102.33333333333333
2013-05-27,59.083333333333336
2013-05-28,63.583333333333336
2013-05-29,43.791666666666664
2013-05-30,117.625
2013-05-31,127.16666666666667
2013-06-01,100.0
2013-06-02,150.45833333333334
2013-06-03,126.66666666666667
2013-06-04,124.45833333333333
2013-06-05,101.29166666666667
2013-06-06,128.08333333333334
2013-06-07,108.41666666666667
2013-06-08,153.0
2013-06-09,43.416666666666664
2013-06-10,28.916666666666668
2013-06-11,70.58333333333333
2013-06-12,61.833333333333336
2013-06-13,108.29166666666667
2013-06-14,137.58333333333334
2013-06-15,162.41666666666666
2013-06-16,153.58333333333334
2013-06-17,33.916666666666664
2013-06-18,78.625
2013-06-19,83.58333333333333
2013-06-20,141.0
2013-06-21,99.375
2013-06-22,46.083333333333336
2013-06-23,58.25
2013-06-24,89.20833333333333
2013-06-25,90.875
2013-06-26,130.66666666666666
2013-06-27,95.54166666666667
2013-06-28,283.9583333333333
2013-06-29,79.75
2013-06-30,155.875
2013-07-01,129.875
2013-07-02,22.0
2013-07-03,50.708333333333336
2013-07-04,58.375
2013-07-05,33.125
2013-07-06,96.375
2013-07-07,90.66666666666667
2013-07-08,69.54166666666667
2013-07-09,46.041666666666664
2013-07-10,24.083333333333332
2013-07-11,42.583333333333336
2013-07-12,69.70833333333333
2013-07-13,95.58333333333333
2013-07-14,75.25
2013-07-15,41.833333333333336
2013-07-16,28.5
2013-07-17,80.08333333333333
2013-07-18,118.79166666666667
2013-07-19,113.83333333333333
2013-07-20,105.29166666666667
2013-07-21,73.45833333333333
2013-07-22,102.25
2013-07-23,52.041666666666664
2013-07-24,55.916666666666664
2013-07-25,61.291666666666664
2013-07-26,66.95833333333333
2013-07-27,98.66666666666667
2013-07-28,55.208333333333336
2013-07-29,88.20833333333333
2013-07-30,105.20833333333333
2013-07-31,51.458333333333336
2013-08-01,32.375
2013-08-02,72.25
2013-08-03,49.791666666666664
2013-08-04,91.0
2013-08-05,47.541666666666664
2013-08-06,152.54166666666666
2013-08-07,30.416666666666668
2013-08-08,54.75
2013-08-09,73.08333333333333
2013-08-10,141.45833333333334
2013-08-11,123.5
2013-08-12,42.375
2013-08-13,77.5
2013-08-14,80.33333333333333
2013-08-15,129.5
2013-08-16,109.75
2013-08-17,40.541666666666664
2013-08-18,21.708333333333332
2013-08-19,34.166666666666664
2013-08-20,103.16666666666667
2013-08-21,73.16666666666667
2013-08-22,125.41666666666667
2013-08-23,74.33333333333333
2013-08-24,77.58333333333333
2013-08-25,90.0
2013-08-26,106.41666666666667
2013-08-27,75.125
2013-08-28,64.125
2013-08-29,48.291666666666664
2013-08-30,24.166666666666668
2013-08-31,53.625
2013-09-01,86.04166666666667
2013-09-02,77.04166666666667
2013-09-03,116.625
2013-09-04,64.58333333333333
2013-09-05,26.625
2013-09-06,70.70833333333333
2013-09-07,86.54166666666667
2013-09-08,140.54166666666666
2013-09-09,76.04166666666667
2013-09-10,74.625
2013-09-11,117.95833333333333
2013-09-12,182.83333333333334
2013-09-13,98.25
2013-09-14,55.416666666666664
2013-09-15,46.791666666666664
2013-09-16,85.79166666666667
2013-09-17,114.58333333333333
2013-09-18,101.58333333333333
2013-09-19,105.54166666666667
2013-09-20,56.291666666666664
2013-09-21,96.58333333333333
2013-09-22,127.08333333333333
2013-09-23,55.125
2013-09-24,22.541666666666668
2013-09-25,33.458333333333336
2013-09-26,85.79166666666667
2013-09-27,220.625
2013-09-28,236.625
2013-09-29,195.04166666666666
2013-09-30,122.33333333333333
2013-10-01,76.0
2013-10-02,24.208333333333332
2013-10-03,85.375
2013-10-04,162.45833333333334
2013-10-05,283.625
2013-10-06,197.20833333333334
2013-10-07,90.375
2013-10-08,84.29166666666667
2013-10-09,159.20833333333334
2013-10-10,100.375
2013-10-11,79.95833333333333
2013-10-12,79.41666666666667
2013-10-13,53.833333333333336
2013-10-14,39.291666666666664
2013-10-15,26.791666666666668
2013-10-16,71.95833333333333
2013-10-17,165.91666666666666
2013-10-18,223.70833333333334
2013-10-19,59.625
2013-10-20,31.166666666666668
2013-10-21,117.29166666666667
2013-10-22,136.20833333333334
2013-10-23,33.291666666666664
2013-10-24,31.208333333333332
2013-10-25,54.541666666666664
2013-10-26,78.66666666666667
2013-10-27,236.83333333333334
2013-10-28,289.1666666666667
2013-10-29,63.041666666666664
2013-10-30,132.16666666666666
2013-10-31,179.875
2013-11-01,227.5
2013-11-02,236.29166666666666
2013-11-03,65.95833333333333
2013-11-04,58.666666666666664
2013-11-05,250.41666666666666
2013-11-06,169.625
2013-11-07,49.916666666666664
2013-11-08,188.625
2013-11-09,122.54166666666667
2013-11-10,38.5
2013-11-11,55.25
2013-11-12,77.83333333333333
2013-11-13,202.45833333333334
2013-11-14,108.875
2013-11-15,173.25
