Date-Time,NO2
2013-03-01,122.87096774193549
2013-04-01,99.76666666666667
2013-05-01,113.90322580645162
2013-06-01,98.03333333333333
2013-07-01,81.29972636007177
2013-08-01,95.29345717378736
2013-09-01,120.33383
2013-10-01,115.09990878669059
2013-11-01,103.17928333333333
2013-12-01,108.06404838709676
2014-01-01,103.93861846410994
2014-02-01,102.08183989865088
2014-03-01,114.48387096774194
2014-04-01,109.13333333333334
2014-05-01,111.83870967741936
2014-06-01,98.06666666666666
2014-07-01,85.48700556088413
2014-08-01,97.97401112176829
2014-09-01,98.4763839054075
2014-10-01,130.61603781894866
2014-11-01,124.45990574624695
2014-12-01,108.54838709677419
2015-01-01,125.96774193548387
2015-02-01,99.14285714285714
2015-03-01,104.53539265765832
2015-04-01,96.63333333333334
2015-05-01,91.3225806451613
2015-06-01,88.0
2015-07-01,83.48387096774194
2015-08-01,74.2258064516129
2015-09-01,101.26666666666667
2015-10-01,116.59004894071693
2015-11-01,97.80647815916056
2015-12-01,146.51926362540027
2016-01-01,102.41935483870968
2016-02-01,78.37931034482759
