Date-Time,O3
2013-03-01,85.72443225806452
2013-04-01,111.66242666666668
2013-05-01,166.86171612903226
2013-06-01,166.22552
2013-07-01,174.05629032258065
2013-08-01,174.7741935483871
2013-09-01,121.33333333333333
2013-10-01,76.10618064516129
2013-11-01,49.853026666666665
2013-12-01,47.294535483870966
2014-01-01,45.74193548387097
2014-02-01,55.214285714285715
2014-03-01,102.83870967741936
2014-04-01,154.73333333333332
2014-05-01,187.03225806451613
2014-06-01,217.66666666666666
2014-07-01,203.17419354838708
2014-08-01,210.19354838709677
2014-09-01,135.7
2014-10-01,81.09677419354838
2014-11-01,59.333333333333336
2014-12-01,62.32258064516129
2015-01-01,57.193548387096776
2015-02-01,75.92857142857143
2015-03-01,98.54838709677419
2015-04-01,141.23333333333332
2015-05-01,174.67741935483872
2015-06-01,178.6
2015-07-01,215.16129032258064
2015-08-01,201.96774193548387
2015-09-01,140.5
2015-10-01,98.48387096774194
2015-11-01,42.1
2015-12-01,41.225806451612904
2016-01-01,55.61290322580645
2016-02-01,79.75862068965517
