Date-Time,PM2.5
2013-03-01,8.625
2013-03-02,36.916666666666664
2013-03-03,80.33333333333333
2013-03-04,26.5
2013-03-05,136.70833333333334
2013-03-06,190.91666666666666
2013-03-07,243.75
2013-03-08,201.5
2013-03-09,59.333333333333336
2013-03-10,41.583333333333336
2013-03-11,138.0
2013-03-12,137.08333333333334
2013-03-13,28.583333333333332
2013-03-14,100.58333333333333
2013-03-15,220.20833333333334
2013-03-16,239.625
2013-03-17,276.875
2013-03-18,75.79166666666667
2013-03-19,36.458333333333336
2013-03-20,61.0
2013-03-21,148.75
2013-03-22,82.66666666666667
2013-03-23,54.375
2013-03-24,21.083333333333332
2013-03-25,106.20833333333333
2013-03-26,180.95833333333334
2013-03-27,105.625
2013-03-28,29.833333333333332
2013-03-29,66.29166666666667
2013-03-30,64.875
2013-03-31,173.04166666666666
2013-04-01,93.79166666666667
2013-04-02,93.20833333333333
2013-04-03,122.95833333333333
2013-04-04,58.583333333333336
2013-04-05,54.708333333333336
2013-04-06,14.375
2013-04-07,89.45833333333333
2013-04-08,27.083333333333332
2013-04-09,12.541666666666666
2013-04-10,11.125
2013-04-11,31.833333333333332
2013-04-12,42.083333333333336
2013-04-13,68.875
2013-04-14,81.08333333333333
2013-04-15,93.45833333333333
2013-04-16,58.208333333333336
2013-04-17,58.708333333333336
2013-04-18,9.416666666666666
2013-04-19,33.083333333333336
2013-04-20,75.58333333333333
2013-04-21,113.75
2013-04-22,156.33333333333334
2013-04-23,166.0
2013-04-24,84.625
2013-04-25,30.5
2013-04-26,82.20833333333333
2013-04-27,63.25
2013-04-28,73.20833333333333
2013-04-29,21.875
2013-04-30,39.25
2013-05-01,39.791666666666664
2013-05-02,80.91666666666667
2013-05-03,63.166666666666664
2013-05-04,103.58333333333333
2013-05-05,166.91666666666666
2013-05-06,206.5
2013-05-07,130.79166666666666
2013-05-08,141.20833333333334
2013-05-09,65.45833333333333
2013-05-10,33.625
2013-05-11,33.791666666666664
2013-05-12,31.291666666666668
2013-05-13,84.79166666666667
2013-05-14,55.541666666666664
2013-05-15,59.541666666666664
2013-05-16,51.916666666666664
2013-05-17,113.91666666666667
2013-05-18,129.41666666666666
2013-05-19,57.875
2013-05-20,45.083333333333336
2013-05-21,92.33333333333333
2013-05-22,73.45833333333333
2013-05-23,62.5
2013-05-24,78.125
2013-05-25,76.95833333333333
2013-05-26,123.83333333333333
2013-05-27,68.29166666666667
2013-05-28,64.45833333333333
2013-05-29,21.375
2013-05-30,65.125
2013-05-31,117.66666666666667
2013-06-01,92.70833333333333
2013-06-02,200.20833333333334
2013-06-03,175.25
2013-06-04,159.83333333333334
2013-06-05,148.25
2013-06-06,166.95833333333334
2013-06-07,119.79166666666667
2013-06-08,60.0
2013-06-09,49.375
2013-06-10,30.625
2013-06-11,35.708333333333336
2013-06-12,44.458333333333336
2013-06-13,78.91666666666667
2013-06-14,94.20833333333333
2013-06-15,103.66666666666667
2013-06-16,121.08333333333333
2013-06-17,48.0
2013-06-18,37.833333333333336
2013-06-19,57.208333333333336
2013-06-20,56.416666666666664
2013-06-21,33.208333333333336
2013-06-22,46.5
2013-06-23,39.416666666666664
2013-06-24,93.04166666666667
2013-06-25,115.41666666666667
2013-06-26,165.58333333333334
2013-06-27,109.875
2013-06-28,264.875
2013-06-29,105.25
2013-06-30,230.41666666666666
2013-07-01,198.25
2013-07-02,13.625
2013-07-03,27.416666666666668
2013-07-04,18.208333333333332
2013-07-05,22.583333333333332
2013-07-06,41.708333333333336
2013-07-07,71.25
2013-07-08,69.45833333333333
2013-07-09,50.708333333333336
2013-07-10,23.208333333333332
2013-07-11,35.833333333333336
2013-07-12,67.95833333333333
2013-07-13,126.25
2013-07-14,123.95833333333333
2013-07-15,38.666666666666664
2013-07-16,18.125
2013-07-17,34.916666666666664
2013-07-18,143.125
2013-07-19,133.41666666666666
2013-07-20,67.29166666666667
2013-07-21,79.70833333333333
2013-07-22,87.75
2013-07-23,48.041666666666664
2013-07-24,33.708333333333336
2013-07-25,16.916666666666668
2013-07-26,19.916666666666668
2013-07-27,109.54166666666667
2013-07-28,72.41666666666667
2013-07-29,49.916666666666664
2013-07-30,77.41666666666667
2013-07-31,45.625
2013-08-01,37.916666666666664
2013-08-02,68.54166666666667
2013-08-03,24.458333333333332
2013-08-04,72.54166666666667
2013-08-05,37.75
2013-08-06,115.33333333333333
2013-08-07,35.125
2013-08-08,28.625
2013-08-09,37.791666666666664
2013-08-10,85.375
2013-08-11,136.75
2013-08-12,45.458333333333336
2013-08-13,96.20833333333333
2013-08-14,74.33333333333333
2013-08-15,122.45833333333333
2013-08-16,114.75
2013-08-17,26.333333333333332
2013-08-18,13.875
2013-08-19,21.791666666666668
2013-08-20,72.58333333333333
2013-08-21,95.70833333333333
2013-08-22,100.75
2013-08-23,38.125
2013-08-24,28.583333333333332
2013-08-25,32.041666666666664
2013-08-26,46.791666666666664
2013-08-27,75.625
2013-08-28,82.83333333333333
2013-08-29,25.041666666666668
2013-08-30,11.0
2013-08-31,14.708333333333334
2013-09-01,38.041666666666664
2013-09-02,53.25
2013-09-03,109.625
2013-09-04,56.916666666666664
2013-09-05,22.041666666666668
2013-09-06,70.29166666666667
2013-09-07,76.5
2013-09-08,93.79166666666667
2013-09-09,83.08333333333333
2013-09-10,51.958333333333336
2013-09-11,53.0
2013-09-12,147.5
2013-09-13,82.25
2013-09-14,47.625
2013-09-15,22.25
2013-09-16,49.583333333333336
2013-09-17,85.83333333333333
2013-09-18,112.20833333333333
2013-09-19,111.20833333333333
2013-09-20,46.791666666666664
2013-09-21,35.291666666666664
2013-09-22,54.708333333333336
2013-09-23,23.833333333333332
2013-09-24,9.375
2013-09-25,14.583333333333334
2013-09-26,41.75
2013-09-27,136.58333333333334
2013-09-28,265.375
2013-09-29,211.5
2013-09-30,200.5
2013-10-01,112.70833333333333
2013-10-02,16.541666666666668
2013-10-03,80.58333333333333
2013-10-04,120.33333333333333
2013-10-05,295.5
2013-10-06,225.91666666666666
2013-10-07,93.25
2013-10-08,68.20833333333333
2013-10-09,134.875
2013-10-10,79.5
2013-10-11,54.458333333333336
2013-10-12,66.75
2013-10-13,55.833333333333336
2013-10-14,35.25
2013-10-15,23.541666666666668
2013-10-16,45.375
2013-10-17,113.0
2013-10-18,224.95833333333334
2013-10-19,67.875
2013-10-20,27.416666666666668
2013-10-21,80.79166666666667
2013-10-22,123.83333333333333
2013-10-23,30.125
2013-10-24,17.416666666666668
2013-10-25,35.458333333333336
2013-10-26,67.625
2013-10-27,153.125
2013-10-28,256.4166666666667
2013-10-29,41.25
2013-10-30,80.33333333333333
2013-10-31,146.20833333333334
2013-11-01,185.66666666666666
2013-11-02,253.5
2013-11-03,34.458333333333336
2013-11-04,53.125
2013-11-05,141.45833333333334
2013-11-06,89.0
2013-11-07,39.125
2013-11-08,116.0
2013-11-09,91.08333333333333
2013-11-10,25.5
2013-11-11,41.75
2013-11-12,75.33333333333333
2013-11-13,147.875
2013-11-14,75.41666666666667
2013-11-15,76.25
2013-11-16,35.083333333333336
2013-11-17,12.125
2013-11-18,11.458333333333334
2013-11-19,46.625
2013-11-20,75.83333333333333
2013-11-21,95.20833333333333
2013-11-22,131.70833333333334
2013-11-23,231.54166666666666
2013-11-24,50.708333333333336
2013-11-25,15.625
2013-11-26,17.416666666666668
2013-11-27,10.416666666666666
2013-11-28,21.291666666666668
2013-11-29,92.04166666666667
2013-11-30,28.166666666666668
2013-12-01,86.79166666666667
2013-12-02,118.875
2013-12-03,79.66666666666667
2013-12-04,108.75
2013-12-05,51.125
2013-12-06,113.08333333333333
2013-12-07,231.5
2013-12-08,199.58333333333334
2013-12-09,14.75
2013-12-10,22.958333333333332
2013-12-11,34.375
2013-12-12,19.166666666666668
2013-12-13,70.58333333333333
2013-12-14,79.66666666666667
2013-12-15,66.125
2013-12-16,102.75
2013-12-17,64.45833333333333
2013-12-18,52.5
2013-12-19,50.208333333333336
2013-12-20,50.5
2013-12-21,81.79166666666667
2013-12-22,129.625
2013-12-23,115.25
2013-12-24,179.95833333333334
2013-12-25,186.95833333333334
2013-12-26,6.375
2013-12-27,28.291666666666668
2013-12-28,16.708333333333332
2013-12-29,67.75
2013-12-30,43.791666666666664
2013-12-31,46.458333333333336
2014-01-01,47.916666666666664
2014-01-02,99.33333333333333
2014-01-03,42.291666666666664
2014-01-04,129.33333333333334
2014-01-05,93.125
2014-01-06,143.83333333333334
2014-01-07,93.58333333333333
2014-01-08,14.625
2014-01-09,29.958333333333332
2014-01-10,83.875
2014-01-11,113.16666666666667
2014-01-12,26.083333333333332
2014-01-13,90.04166666666667
2014-01-14,97.91666666666667
2014-01-15,170.83333333333334
2014-01-16,396.0
2014-01-17,178.45833333333334
2014-01-18,91.125
2014-01-19,123.95833333333333
2014-01-20,9.375
2014-01-21,47.0
2014-01-22,108.95833333333333
2014-01-23,197.125
2014-01-24,160.375
2014-01-25,35.416666666666664
2014-01-26,71.0
2014-01-27,88.45833333333333
2014-01-28,46.166666666666664
2014-01-29,114.54166666666667
2014-01-30,69.54166666666667
2014-01-31,168.54166666666666
2014-02-01,132.20833333333334
2014-02-02,74.20833333333333
2014-02-03,5.333333333333333
2014-02-04,43.166666666666664
2014-02-05,96.0
2014-02-06,115.33333333333333
2014-02-07,93.91666666666667
2014-02-08,56.041666666666664
2014-02-09,8.375
2014-02-10,31.916666666666668
2014-02-11,97.875
2014-02-12,111.375
2014-02-13,192.0
2014-02-14,296.0416666666667
2014-02-15,380.2916666666667
2014-02-16,317.7083333333333
2014-02-17,106.0
2014-02-18,73.25
2014-02-19,67.45833333333333
2014-02-20,222.79166666666666
2014-02-21,287.875
2014-02-22,263.7083333333333
2014-02-23,198.95833333333334
2014-02-24,245.20833333333334
2014-02-25,261.5833333333333
2014-02-26,242.0
2014-02-27,16.0
2014-02-28,105.125
2014-03-01,82.66666666666667
2014-03-02,146.375
2014-03-03,230.04166666666666
2014-03-04,60.791666666666664
2014-03-05,27.083333333333332
2014-03-06,15.75
2014-03-07,56.75
2014-03-08,128.75
2014-03-09,102.20833333333333
2014-03-10,61.5
2014-03-11,116.625
2014-03-12,8.75
2014-03-13,20.625
2014-03-14,23.625
2014-03-15,97.375
2014-03-16,115.75
2014-03-17,86.83333333333333
2014-03-18,35.208333333333336
2014-03-19,42.875
2014-03-20,15.666666666666666
2014-03-21,35.208333333333336
2014-03-22,54.541666666666664
2014-03-23,140.66666666666666
2014-03-24,233.20833333333334
2014-03-25,222.16666666666666
2014-03-26,269.0833333333333
2014-03-27,266.2916666666667
2014-03-28,132.33333333333334
2014-03-29,46.416666666666664
2014-03-30,36.791666666666664
2014-03-31,123.375
2014-04-01,108.16666666666667
2014-04-02,106.66666666666667
2014-04-03,26.833333333333332
2014-04-04,37.166666666666664
2014-04-05,26.583333333333332
2014-04-06,65.04166666666667
2014-04-07,105.25
2014-04-08,183.16666666666666
2014-04-09,112.75
2014-04-10,83.70833333333333
2014-04-11,66.5
2014-04-12,98.25
2014-04-13,195.5
