Date-Time,O3
2013-03-01,75.79166666666667
2013-03-02,39.583333333333336
2013-03-03,33.708333333333336
2013-03-04,67.25
2013-03-05,84.375
2013-03-06,17.5
2013-03-07,55.625
2013-03-08,106.66666666666667
2013-03-09,102.125
2013-03-10,98.625
2013-03-11,91.54166666666667
2013-03-12,39.666666666666664
2013-03-13,64.625
2013-03-14,80.04166666666667
2013-03-15,61.291666666666664
2013-03-16,87.16666666666667
2013-03-17,107.0
2013-03-18,93.58333333333333
2013-03-19,24.5
2013-03-20,44.166666666666664
2013-03-21,20.5
2013-03-22,54.375
2013-03-23,38.416666666666664
2013-03-24,75.17023333333334
2013-03-25,34.91673333333333
2013-03-26,19.237766666666666
2013-03-27,52.17965833333333
2013-03-28,73.95833333333333
2013-03-29,32.19905833333333
2013-03-30,49.083333333333336
2013-03-31,5.625
2013-04-01,58.023666666666664
2013-04-02,61.377408333333335
2013-04-03,60.791666666666664
2013-04-04,33.458333333333336
2013-04-05,50.458333333333336
2013-04-06,62.958333333333336
2013-04-07,37.083333333333336
2013-04-08,82.58333333333333
2013-04-09,95.45833333333333
2013-04-10,81.97245833333334
2013-04-11,69.4722
2013-04-12,38.64250833333333
2013-04-13,52.041666666666664
2013-04-14,75.83333333333333
2013-04-15,59.458333333333336
2013-04-16,74.91666666666667
2013-04-17,73.875
2013-04-18,78.18286666666667
2013-04-19,55.416666666666664
2013-04-20,64.08333333333333
2013-04-21,50.96146666666667
2013-04-22,30.541666666666668
2013-04-23,18.75
2013-04-24,35.958333333333336
2013-04-25,74.625
2013-04-26,57.083333333333336
2013-04-27,86.63894166666667
2013-04-28,88.5
2013-04-29,91.07163333333334
2013-04-30,58.25
2013-05-01,91.08333333333333
2013-05-02,90.29166666666667
2013-05-03,122.54166666666667
2013-05-04,103.66666666666667
2013-05-05,102.0
2013-05-06,148.93016666666668
2013-05-07,116.83333333333333
2013-05-08,73.5166
2013-05-09,43.333333333333336
2013-05-10,63.875
2013-05-11,52.437075
2013-05-12,72.08333333333333
2013-05-13,80.67685
2013-05-14,85.04166666666667
2013-05-15,109.91666666666667
2013-05-16,96.35538333333334
2013-05-17,97.7466
2013-05-18,82.52055
2013-05-19,66.303825
2013-05-20,78.888825
2013-05-21,103.65495
2013-05-22,90.508425
2013-05-23,83.59489166666667
2013-05-24,73.875
2013-05-25,100.66666666666667
2013-05-26,31.791666666666668
2013-05-27,48.388891666666666
2013-05-28,18.041666666666668
2013-05-29,71.91666666666667
2013-05-30,79.625
2013-05-31,107.625
2013-06-01,77.16666666666667
2013-06-02,61.291666666666664
2013-06-03,129.70833333333334
2013-06-04,52.625
2013-06-05,23.0
2013-06-06,3.2083333333333335
2013-06-07,2.2083333333333335
2013-06-08,4.0
2013-06-09,31.63508333333333
2013-06-10,53.666666666666664
2013-06-11,72.04166666666667
2013-06-12,118.04166666666667
2013-06-13,133.0
2013-06-14,147.5
2013-06-15,127.625
2013-06-16,47.583333333333336
2013-06-17,80.43251666666667
2013-06-18,98.41666666666667
2013-06-19,123.91666666666667
2013-06-20,65.29166666666667
2013-06-21,73.125
2013-06-22,42.166666666666664
2013-06-23,95.54166666666667
2013-06-24,101.70833333333333
2013-06-25,44.25
2013-06-26,92.58333333333333
2013-06-27,121.79166666666667
2013-06-28,55.75
2013-06-29,49.75
2013-06-30,35.625
2013-07-01,9.293625
2013-07-02,76.75
2013-07-03,85.16666666666667
2013-07-04,75.75
2013-07-05,81.95833333333333
2013-07-06,121.33333333333333
2013-07-07,119.91666666666667
2013-07-08,83.68578333333333
2013-07-09,40.091100000000004
2013-07-10,37.011975
2013-07-11,54.014825
2013-07-12,86.36798333333333
2013-07-13,91.75
2013-07-14,86.75
2013-07-15,30.666666666666668
2013-07-16,57.791666666666664
2013-07-17,89.41666666666667
2013-07-18,70.875
2013-07-19,78.125
2013-07-20,103.375
2013-07-21,75.08333333333333
2013-07-22,59.336016666666666
2013-07-23,86.71976666666667
2013-07-24,55.666666666666664
2013-07-25,98.82375833333333
2013-07-26,31.666666666666668
2013-07-27,38.833333333333336
2013-07-28,66.45833333333333
2013-07-29,49.291666666666664
2013-07-30,113.91666666666667
2013-07-31,118.375
2013-08-01,72.83333333333333
2013-08-02,88.16666666666667
2013-08-03,125.95833333333333
2013-08-04,111.79166666666667
2013-08-05,126.36919999999999
2013-08-06,104.71165833333333
2013-08-07,67.95833333333333
2013-08-08,79.66666666666667
2013-08-09,106.29166666666667
2013-08-10,134.45833333333334
2013-08-11,48.291666666666664
2013-08-12,70.25
2013-08-13,89.29166666666667
2013-08-14,101.5
2013-08-15,89.70833333333333
2013-08-16,62.5
2013-08-17,75.54166666666667
2013-08-18,85.29166666666667
2013-08-19,90.09120833333333
2013-08-20,84.41666666666667
2013-08-21,85.08333333333333
2013-08-22,34.01414166666667
2013-08-23,65.16666666666667
2013-08-24,77.95833333333333
2013-08-25,97.70833333333333
2013-08-26,111.75
2013-08-27,26.333333333333332
2013-08-28,51.333333333333336
2013-08-29,47.375
2013-08-30,47.916666666666664
2013-08-31,52.083333333333336
2013-09-01,78.58333333333333
2013-09-02,99.54166666666667
2013-09-03,103.25
2013-09-04,79.70833333333333
2013-09-05,70.25
2013-09-06,55.5
2013-09-07,80.04166666666667
2013-09-08,49.333333333333336
2013-09-09,66.625
2013-09-10,38.416666666666664
2013-09-11,72.0
2013-09-12,46.125
2013-09-13,13.208333333333334
2013-09-14,32.708333333333336
2013-09-15,37.958333333333336
2013-09-16,30.083333333333332
2013-09-17,2.8333333333333335
2013-09-18,14.083333333333334
2013-09-19,48.493833333333335
2013-09-20,36.416666666666664
2013-09-21,65.41666666666667
2013-09-22,20.5
2013-09-23,17.791666666666668
2013-09-24,33.666666666666664
2013-09-25,34.708333333333336
2013-09-26,27.458333333333332
2013-09-27,50.083333333333336
2013-09-28,28.104
2013-09-29,24.416666666666668
2013-09-30,18.541666666666668
2013-10-01,18.449075
2013-10-02,45.083333333333336
2013-10-03,30.25
2013-10-04,41.0
2013-10-05,40.541666666666664
2013-10-06,22.11306666666667
2013-10-07,28.833333333333332
2013-10-08,32.75
2013-10-09,5.833333333333333
2013-10-10,25.142799999999998
2013-10-11,14.375
2013-10-12,20.875
2013-10-13,28.586291666666668
2013-10-14,14.979091666666667
2013-10-15,30.686275
2013-10-16,29.913583333333335
2013-10-17,22.267875
2013-10-18,7.711749999999999
2013-10-19,45.695625
2013-10-20,31.8801
2013-10-21,24.641925
2013-10-22,25.741891666666664
2013-10-23,31.0
2013-10-24,72.375
2013-10-25,55.5
2013-10-26,21.666666666666668
2013-10-27,9.791666666666666
2013-10-28,21.25
2013-10-29,37.041666666666664
2013-10-30,10.625
2013-10-31,9.402783333333334
2013-11-01,3.186225
2013-11-02,6.3546000000000005
2013-11-03,47.72197499999999
2013-11-04,19.72425
2013-11-05,4.65885
2013-11-06,31.960425
2013-11-07,34.084575
2013-11-08,5.114025
2013-11-09,22.401750000000003
2013-11-10,68.213775
2013-11-11,28.04235
2013-11-12,18.6711
2013-11-13,6.434925
2013-11-14,28.899150000000002
2013-11-15,10.433325
2013-11-16,44.6607
2013-11-17,45.78525
2013-11-18,38.814825
2013-11-19,17.484075
2013-11-20,12.023475
2013-11-21,9.308774999999999
2013-11-22,7.513341666666666
2013-11-23,8.48205
2013-11-24,38.083333333333336
2013-11-25,50.875
2013-11-26,40.133675000000004
2013-11-27,57.0
2013-11-28,44.875
2013-11-29,16.22021666666667
2013-11-30,47.22779166666667
2013-12-01,14.722675
2013-12-02,11.831183333333334
2013-12-03,22.673599999999997
2013-12-04,13.412916666666668
2013-12-05,27.962025
2013-12-06,10.433325
2013-12-07,6.809774999999999
2013-12-08,26.194875
2013-12-09,53.09482499999999
2013-12-10,35.744625
2013-12-11,40.242825
2013-12-12,46.392149999999994
2013-12-13,17.144925
2013-12-14,13.9587
2013-12-15,29.043525
2013-12-16,34.078725
2013-12-17,22.72305
2013-12-18,20.652449999999998
2013-12-19,14.772416666666667
2013-12-20,24.416666666666668
2013-12-21,14.208333333333334
2013-12-22,11.416666666666666
2013-12-23,12.041666666666666
2013-12-24,11.958333333333334
2013-12-25,25.708333333333332
2013-12-26,66.70833333333333
2013-12-27,43.272016666666666
2013-12-28,55.442775000000005
2013-12-29,25.625
2013-12-30,46.761433333333336
2013-12-31,45.458333333333336
2014-01-01,34.541666666666664
2014-01-02,14.166666666666666
2014-01-03,44.458333333333336
2014-01-04,12.458333333333334
2014-01-05,21.791666666666668
2014-01-06,11.583333333333334
2014-01-07,42.041666666666664
2014-01-08,51.291666666666664
2014-01-09,51.791666666666664
2014-01-10,11.75
2014-01-11,18.708333333333332
2014-01-12,55.333333333333336
2014-01-13,17.166666666666668
2014-01-14,18.333333333333332
2014-01-15,17.958333333333332
2014-01-16,19.833333333333332
2014-01-17,24.375
2014-01-18,41.5
2014-01-19,32.375
2014-01-20,69.45833333333333
2014-01-21,40.125
2014-01-22,17.416666666666668
2014-01-23,19.125
2014-01-24,16.041666666666668
2014-01-25,42.208333333333336
2014-01-26,41.125
2014-01-27,41.375
2014-01-28,57.708333333333336
2014-01-29,16.5
2014-01-30,62.25
2014-01-31,24.25
2014-02-01,14.0
2014-02-02,49.583333333333336
2014-02-03,85.25
2014-02-04,67.95833333333333
2014-02-05,29.083333333333332
2014-02-06,21.416666666666668
2014-02-07,19.875
2014-02-08,44.333333333333336
2014-02-09,65.29166666666667
2014-02-10,47.541666666666664
2014-02-11,24.75
2014-02-12,28.458333333333332
2014-02-13,15.666666666666666
2014-02-14,16.708333333333332
2014-02-15,16.583333333333332
2014-02-16,32.25
2014-02-17,41.041666666666664
2014-02-18,39.875
2014-02-19,38.208333333333336
2014-02-20,14.583333333333334
2014-02-21,15.0
2014-02-22,16.458333333333332
2014-02-23,15.041666666666666
2014-02-24,19.708333333333332
2014-02-25,25.333333333333332
2014-02-26,30.333333333333332
2014-02-27,78.91666666666667
2014-02-28,21.125
2014-03-01,57.416666666666664
2014-03-02,21.583333333333332
2014-03-03,10.541666666666666
2014-03-04,52.375
2014-03-05,52.666666666666664
2014-03-06,60.708333333333336
2014-03-07,29.625
2014-03-08,23.666666666666668
2014-03-09,40.416666666666664
2014-03-10,23.041666666666668
2014-03-11,53.083333333333336
2014-03-12,76.33333333333333
2014-03-13,68.29166666666667
2014-03-14,73.16666666666667
2014-03-15,29.416666666666668
2014-03-16,51.5
2014-03-17,50.375
2014-03-18,73.04166666666667
2014-03-19,49.25
2014-03-20,68.16666666666667
2014-03-21,46.25
2014-03-22,41.625
2014-03-23,69.79166666666667
2014-03-24,51.541666666666664
2014-03-25,66.04166666666667
2014-03-26,65.5
2014-03-27,7.958333333333333
2014-03-28,38.041666666666664
2014-03-29,59.291666666666664
2014-03-30,48.125
2014-03-31,35.958333333333336
2014-04-01,58.708333333333336
2014-04-02,67.70833333333333
2014-04-03,59.958333333333336
2014-04-04,57.541666666666664
2014-04-05,76.04166666666667
2014-04-06,47.958333333333336
2014-04-07,54.666666666666664
2014-04-08,82.16666666666667
2014-04-09,61.375
2014-04-10,48.625
2014-04-11,40.5
2014-04-12,69.125
2014-04-13,55.0
2014-04-14,59.875
2014-04-15,40.791666666666664
2014-04-16,37.291666666666664
2014-04-17,40.583333333333336
2014-04-18,53.041666666666664
2014-04-19,53.875
2014-04-20,48.416666666666664
2014-04-21,48.125
2014-04-22,67.25
2014-04-23,76.45833333333333
2014-04-24,87.20833333333333
2014-04-25,68.33333333333333
2014-04-26,56.25
2014-04-27,53.583333333333336
2014-04-28,70.83333333333333
2014-04-29,86.29166666666667
2014-04-30,100.79166666666667
2014-05-01,74.625
2014-05-02,80.91666666666667
2014-05-03,52.875
2014-05-04,76.29166666666667
2014-05-05,55.875
2014-05-06,64.07916666666667
2014-05-07,64.20833333333333
2014-05-08,82.70833333333333
2014-05-09,65.45833333333333
2014-05-10,70.83333333333333
2014-05-11,67.04166666666667
2014-05-12,80.41666666666667
2014-05-13,62.291666666666664
2014-05-14,69.66666666666667
2014-05-15,36.791666666666664
2014-05-16,74.41666666666667
2014-05-17,84.54166666666667
2014-05-18,127.20833333333333
2014-05-19,127.04166666666667
2014-05-20,105.91666666666667
2014-05-21,122.32916666666667
2014-05-22,88.7375
2014-05-23,101.91666666666667
2014-05-24,46.291666666666664
2014-05-25,60.208333333333336
2014-05-26,66.75
2014-05-27,86.0
2014-05-28,96.16666666666667
2014-05-29,99.16666666666667
2014-05-30,182.04166666666666
2014-05-31,143.08333333333334
2014-06-01,130.95833333333334
2014-06-02,117.08333333333333
2014-06-03,124.625
2014-06-04,86.625
2014-06-05,124.83333333333333
2014-06-06,38.333333333333336
2014-06-07,65.20833333333333
2014-06-08,56.666666666666664
2014-06-09,79.20833333333333
2014-06-10,74.04166666666667
2014-06-11,74.41666666666667
2014-06-12,90.0
2014-06-13,100.04166666666667
2014-06-14,118.375
2014-06-15,126.0
2014-06-16,106.95833333333333
2014-06-17,116.5
2014-06-18,89.75
2014-06-19,86.125
2014-06-20,101.20833333333333
2014-06-21,90.875
2014-06-22,93.45833333333333
2014-06-23,92.25
2014-06-24,114.66666666666667
2014-06-25,65.625
2014-06-26,111.33333333333333
2014-06-27,78.95833333333333
2014-06-28,79.08333333333333
2014-06-29,124.875
2014-06-30,160.5
2014-07-01,123.08333333333333
2014-07-02,107.83333333333333
2014-07-03,77.79166666666667
2014-07-04,119.83333333333333
2014-07-05,97.45833333333333
2014-07-06,112.08333333333333
2014-07-07,108.41666666666667
2014-07-08,75.83333333333333
2014-07-09,59.458333333333336
2014-07-10,96.79166666666667
2014-07-11,90.5
2014-07-12,92.29166666666667
2014-07-13,94.70833333333333
2014-07-14,109.0
2014-07-15,138.75
2014-07-16,117.58333333333333
2014-07-17,87.625
2014-07-18,107.95833333333333
2014-07-19,90.5
2014-07-20,105.95833333333333
2014-07-21,72.54166666666667
2014-07-22,44.25
2014-07-23,63.125
2014-07-24,48.958333333333336
2014-07-25,125.54166666666667
2014-07-26,146.45833333333334
2014-07-27,157.58333333333334
2014-07-28,130.0
2014-07-29,121.33333333333333
2014-07-30,107.66666666666667
2014-07-31,113.91666666666667
2014-08-01,116.54166666666667
2014-08-02,117.0
2014-08-03,116.77083333333333
2014-08-04,38.416666666666664
2014-08-05,64.95
2014-08-06,75.85416666666667
2014-08-07,133.75
2014-08-08,115.29166666666667
2014-08-09,111.375
2014-08-10,124.41666666666667
2014-08-11,95.58333333333333
2014-08-12,121.20833333333333
2014-08-13,68.65833333333333
2014-08-14,84.29166666666667
2014-08-15,88.58333333333333
2014-08-16,135.875
2014-08-17,135.25
2014-08-18,128.95833333333334
2014-08-19,142.25
2014-08-20,129.14166666666668
2014-08-21,122.125
2014-08-22,92.16666666666667
2014-08-23,111.54166666666667
2014-08-24,87.66666666666667
2014-08-25,77.25
2014-08-26,82.625
2014-08-27,112.875
2014-08-28,118.21249999999999
2014-08-29,120.04166666666667
2014-08-30,30.5
2014-08-31,95.125
2014-09-01,77.16666666666667
2014-09-02,72.08333333333333
2014-09-03,56.458333333333336
2014-09-04,77.45833333333333
2014-09-05,107.91666666666667
2014-09-06,100.45833333333333
2014-09-07,81.5
2014-09-08,82.125
2014-09-09,81.79166666666667
2014-09-10,73.83333333333333
2014-09-11,55.5
2014-09-12,44.25
2014-09-13,71.70833333333333
2014-09-14,30.625
2014-09-15,45.166666666666664
2014-09-16,18.208333333333332
2014-09-17,23.75
2014-09-18,43.541666666666664
2014-09-19,45.0
2014-09-20,45.0
2014-09-21,45.0
2014-09-22,45.0
2014-09-23,45.0
2014-09-24,45.0
2014-09-25,45.0
2014-09-26,45.0
2014-09-27,45.0
2014-09-28,45.0
2014-09-29,46.833333333333336
2014-09-30,27.833333333333332
2014-10-01,4.333333333333333
2014-10-02,24.208333333333332
2014-10-03,8.916666666666666
2014-10-04,38.25
2014-10-05,37.708333333333336
2014-10-06,39.041666666666664
2014-10-07,36.041666666666664
2014-10-08,18.791666666666668
2014-10-09,29.25
2014-10-10,18.916666666666668
2014-10-11,27.5
2014-10-12,56.458333333333336
2014-10-13,40.75
2014-10-14,30.125
2014-10-15,38.208333333333336
2014-10-16,33.75
2014-10-17,21.625
2014-10-18,55.25
2014-10-19,30.5
2014-10-20,33.708333333333336
2014-10-21,23.375
2014-10-22,5.958333333333333
2014-10-23,9.166666666666666
2014-10-24,29.791666666666668
2014-10-25,35.791666666666664
2014-10-26,43.583333333333336
2014-10-27,33.916666666666664
2014-10-28,16.0
2014-10-29,19.208333333333332
2014-10-30,13.541666666666666
2014-10-31,5.375
2014-11-01,32.583333333333336
2014-11-02,54.324999999999996
2014-11-03,35.708333333333336
2014-11-04,22.583333333333332
2014-11-05,43.125
2014-11-06,49.958333333333336
2014-11-07,15.875
2014-11-08,34.083333333333336
2014-11-09,30.041666666666668
2014-11-10,24.625
2014-11-11,53.25
2014-11-12,77.875
2014-11-13,36.5
2014-11-14,13.291666666666666
2014-11-15,7.875
2014-11-16,42.333333333333336
2014-11-17,29.25
2014-11-18,7.0
2014-11-19,5.916666666666667
2014-11-20,2.6666666666666665
2014-11-21,14.458333333333334
2014-11-22,24.25
2014-11-23,6.25
2014-11-24,11.666666666666666
2014-11-25,8.083333333333334
2014-11-26,4.875
2014-11-27,12.0
2014-11-28,15.291666666666666
2014-11-29,3.4166666666666665
2014-11-30,2.0
2014-12-01,25.125
2014-12-02,23.125
2014-12-03,48.375
2014-12-04,65.54166666666667
2014-12-05,27.625
2014-12-06,7.916666666666667
2014-12-07,36.416666666666664
2014-12-08,18.208333333333332
2014-12-09,5.208333333333333
2014-12-10,34.791666666666664
2014-12-11,48.708333333333336
2014-12-12,41.708333333333336
2014-12-13,23.333333333333332
2014-12-14,6.833333333333333
2014-12-15,44.625
2014-12-16,63.666666666666664
2014-12-17,17.333333333333332
2014-12-18,5.833333333333333
2014-12-19,45.666666666666664
2014-12-20,44.5
2014-12-21,36.75
2014-12-22,13.083333333333334
2014-12-23,7.5
2014-12-24,38.5
2014-12-25,21.5
2014-12-26,3.875
2014-12-27,5.666666666666667
2014-12-28,16.958333333333332
2014-12-29,19.083333333333332
2014-12-30,19.833333333333332
2014-12-31,56.94166666666666
2015-01-01,41.625
2015-01-02,17.458333333333332
2015-01-03,8.375
2015-01-04,11.125
2015-01-05,31.5
2015-01-06,42.125
2015-01-07,9.791666666666666
2015-01-08,8.083333333333334
2015-01-09,40.833333333333336
2015-01-10,13.625
2015-01-11,27.416666666666668
2015-01-12,12.916666666666666
2015-01-13,6.25
2015-01-14,3.9583333333333335
2015-01-15,4.0
2015-01-16,54.0
2015-01-17,24.291666666666668
2015-01-18,34.074999999999996
2015-01-19,31.666666666666668
2015-01-20,12.791666666666666
2015-01-21,51.333333333333336
2015-01-22,14.458333333333334
2015-01-23,4.916666666666667
2015-01-24,14.791666666666666
2015-01-25,17.833333333333332
2015-01-26,37.541666666666664
2015-01-27,45.875
2015-01-28,16.0
2015-01-29,37.666666666666664
2015-01-30,44.375
2015-01-31,21.416666666666668
2015-02-01,10.041666666666666
2015-02-02,6.833333333333333
2015-02-03,34.0
2015-02-04,68.875
2015-02-05,47.25
2015-02-06,16.625
2015-02-07,64.04166666666667
2015-02-08,49.25
2015-02-09,19.208333333333332
2015-02-10,25.916666666666668
2015-02-11,45.458333333333336
2015-02-12,55.416666666666664
2015-02-13,25.083333333333332
2015-02-14,20.25
2015-02-15,10.875
2015-02-16,36.291666666666664
2015-02-17,43.0
2015-02-18,54.875
2015-02-19,36.5
2015-02-20,23.541666666666668
2015-02-21,33.708333333333336
2015-02-22,67.58333333333333
2015-02-23,39.666666666666664
2015-02-24,27.666666666666668
2015-02-25,49.958333333333336
2015-02-26,75.875
2015-02-27,45.291666666666664
2015-02-28,30.5
2015-03-01,51.333333333333336
2015-03-02,45.416666666666664
2015-03-03,71.20833333333333
2015-03-04,59.625
2015-03-05,33.833333333333336
2015-03-06,23.541666666666668
2015-03-07,34.916666666666664
2015-03-08,42.166666666666664
2015-03-09,67.79166666666667
2015-03-10,47.75
2015-03-11,47.041666666666664
2015-03-12,25.583333333333332
2015-03-13,28.75
2015-03-14,13.166666666666666
2015-03-15,45.583333333333336
2015-03-16,21.291666666666668
2015-03-17,48.875
2015-03-18,52.708333333333336
2015-03-19,40.875
2015-03-20,64.75
2015-03-21,73.83333333333333
2015-03-22,71.41666666666667
2015-03-23,48.5
2015-03-24,42.125
2015-03-25,48.5
2015-03-26,78.04166666666667
2015-03-27,81.95833333333333
2015-03-28,79.45833333333333
2015-03-29,59.75
2015-03-30,55.25
2015-03-31,46.05416666666667
2015-04-01,40.833333333333336
2015-04-02,76.375
2015-04-03,91.33333333333333
2015-04-04,87.91666666666667
2015-04-05,66.54166666666667
2015-04-06,75.125
2015-04-07,69.20833333333333
2015-04-08,49.458333333333336
2015-04-09,59.666666666666664
2015-04-10,69.25
2015-04-11,77.20833333333333
2015-04-12,80.66666666666667
2015-04-13,105.875
2015-04-14,58.208333333333336
2015-04-15,51.25
2015-04-16,91.04166666666667
2015-04-17,50.625
2015-04-18,41.416666666666664
2015-04-19,65.79166666666667
2015-04-20,69.58333333333333
2015-04-21,63.083333333333336
2015-04-22,89.20833333333333
2015-04-23,55.416666666666664
2015-04-24,81.45833333333333
2015-04-25,104.33333333333333
2015-04-26,117.875
2015-04-27,93.79166666666667
2015-04-28,91.91666666666667
2015-04-29,103.16666666666667
2015-04-30,109.33333333333333
2015-05-01,72.0
2015-05-02,78.45833333333333
2015-05-03,87.95833333333333
2015-05-04,91.04166666666667
2015-05-05,71.875
2015-05-06,77.41666666666667
2015-05-07,84.95833333333333
2015-05-08,82.04166666666667
2015-05-09,43.291666666666664
2015-05-10,27.625
2015-05-11,54.25
2015-05-12,70.75
2015-05-13,72.54166666666667
2015-05-14,89.91666666666667
2015-05-15,99.91666666666667
2015-05-16,99.33333333333333
