Date-Time,SO2
2013-03-01,7.375
2013-03-02,37.291666666666664
2013-03-03,47.541666666666664
2013-03-04,18.666666666666668
2013-03-05,72.29166666666667
2013-03-06,114.08333333333333
2013-03-07,83.16666666666667
2013-03-08,60.54623333333333
2013-03-09,19.875
2013-03-10,20.041666666666668
2013-03-11,96.0
2013-03-12,27.375
2013-03-13,10.875
2013-03-14,48.541666666666664
2013-03-15,65.04166666666667
2013-03-16,62.083333333333336
2013-03-17,64.04166666666667
2013-03-18,11.75
2013-03-19,6.583333333333333
2013-03-20,8.0
2013-03-21,19.666666666666668
2013-03-22,19.458333333333332
2013-03-23,21.583333333333332
2013-03-24,9.5
2013-03-25,42.255500000000005
2013-03-26,61.833333333333336
2013-03-27,17.333333333333332
2013-03-28,9.666666666666666
2013-03-29,29.125
2013-03-30,49.458333333333336
2013-03-31,19.333333333333332
2013-04-01,23.416666666666668
2013-04-02,37.333333333333336
2013-04-03,36.75
2013-04-04,37.541666666666664
2013-04-05,9.5
2013-04-06,7.083333333333333
2013-04-07,31.0
2013-04-08,6.0
2013-04-09,5.0
2013-04-10,4.7261
2013-04-11,8.255833333333333
2013-04-12,19.375
2013-04-13,13.333333333333334
2013-04-14,14.875
2013-04-15,38.291666666666664
2013-04-16,19.208333333333332
2013-04-17,15.791666666666666
2013-04-18,3.5833333333333335
2013-04-19,13.625
2013-04-20,9.041666666666666
2013-04-21,25.886366666666664
2013-04-22,41.458333333333336
2013-04-23,22.125
2013-04-24,6.916666666666667
2013-04-25,4.333333333333333
2013-04-26,24.041666666666668
2013-04-27,32.2909
2013-04-28,41.791666666666664
2013-04-29,5.208333333333333
2013-04-30,9.708333333333334
2013-05-01,14.625
2013-05-02,38.833333333333336
2013-05-03,19.791666666666668
2013-05-04,22.833333333333332
2013-05-05,36.833333333333336
2013-05-06,31.25
2013-05-07,37.25
2013-05-08,38.875
2013-05-09,10.708333333333334
2013-05-10,7.125
2013-05-11,7.416666666666667
2013-05-12,12.916666666666666
2013-05-13,54.25
2013-05-14,13.625
2013-05-15,36.25
2013-05-16,20.791666666666668
2013-05-17,24.458333333333332
2013-05-18,19.5413
2013-05-19,5.833333333333333
2013-05-20,14.916666666666666
2013-05-21,33.112500000000004
2013-05-22,31.875
2013-05-23,20.083333333333332
2013-05-24,20.875
2013-05-25,23.333333333333332
2013-05-26,22.041666666666668
2013-05-27,3.625
2013-05-28,3.4583333333333335
2013-05-29,5.291666666666667
2013-05-30,13.708333333333334
2013-05-31,28.375
2013-06-01,7.666666666666667
2013-06-02,19.666666666666668
2013-06-03,17.75
2013-06-04,16.625
2013-06-05,3.0833333333333335
2013-06-06,3.2083333333333335
2013-06-07,5.25
2013-06-08,4.333333333333333
2013-06-09,3.1666666666666665
2013-06-10,3.0
2013-06-11,3.125
2013-06-12,11.125
2013-06-13,27.0
2013-06-14,28.583333333333332
2013-06-15,28.375
2013-06-16,17.166666666666668
2013-06-17,8.666566666666666
2013-06-18,8.0
2013-06-19,7.875
2013-06-20,9.416666666666666
2013-06-21,4.666666666666667
2013-06-22,3.0
2013-06-23,3.7083333333333335
2013-06-24,3.2916666666666665
2013-06-25,3.5416666666666665
2013-06-26,3.0
2013-06-27,7.083333333333333
2013-06-28,8.291666666666666
2013-06-29,3.0
2013-06-30,3.75
2013-07-01,2.8333
2013-07-02,3.5416666666666665
2013-07-03,6.541666666666667
2013-07-04,5.291666666666667
2013-07-05,4.458333333333333
2013-07-06,6.208333333333333
2013-07-07,3.0
2013-07-08,3.6666666666666665
2013-07-09,7.0
2013-07-10,7.0
2013-07-11,5.220233333333334
2013-07-12,4.333333333333333
2013-07-13,3.0
2013-07-14,4.416666666666667
2013-07-15,3.0
2013-07-16,4.75
2013-07-17,8.083333333333334
2013-07-18,6.25
2013-07-19,3.75
2013-07-20,3.0416666666666665
2013-07-21,3.25
2013-07-22,4.886633333333333
2013-07-23,3.25
2013-07-24,4.041666666666667
2013-07-25,3.8333333333333335
2013-07-26,9.083333333333334
2013-07-27,3.0416666666666665
2013-07-28,3.0833333333333335
2013-07-29,3.0
2013-07-30,3.0
2013-07-31,3.1666666666666665
2013-08-01,3.0
2013-08-02,3.0
2013-08-03,3.375
2013-08-04,3.0
2013-08-05,3.5416666666666665
2013-08-06,4.5
2013-08-07,3.1666666666666665
2013-08-08,3.0833333333333335
2013-08-09,3.875
2013-08-10,3.2083333333333335
2013-08-11,3.0
2013-08-12,3.0
2013-08-13,3.0
2013-08-14,3.0
2013-08-15,3.0
2013-08-16,4.291666666666667
2013-08-17,5.208333333333333
2013-08-18,3.0
2013-08-19,5.541666666666667
