Date-Time,O3
2013-03-01,86.9778
2013-04-01,110.83158
2013-05-01,168.82249032258065
2013-06-01,159.56666666666666
2013-07-01,159.06727741935484
2013-08-01,175.29032258064515
2013-09-01,119.26666666666667
2013-10-01,80.23133548387098
2013-11-01,55.08130666666667
2013-12-01,54.311116129032264
2014-01-01,57.16129032258065
2014-02-01,64.14285714285714
2014-03-01,100.83870967741936
2014-04-01,147.66666666666666
2014-05-01,164.03225806451613
2014-06-01,192.93333333333334
2014-07-01,203.48387096774192
2014-08-01,210.2225806451613
2014-09-01,111.5
2014-10-01,82.6774193548387
2014-11-01,53.166666666666664
2014-12-01,53.83870967741935
2015-01-01,49.806451612903224
2015-02-01,70.96428571428571
2015-03-01,114.90322580645162
2015-04-01,144.33333333333334
2015-05-01,181.51612903225808
2015-06-01,182.9
2015-07-01,217.7741935483871
2015-08-01,195.5483870967742
2015-09-01,137.46666666666667
2015-10-01,109.06451612903226
2015-11-01,40.03333333333333
2015-12-01,29.774193548387096
2016-01-01,56.70967741935484
2016-02-01,78.82758620689656
